source,person_id,image_path,y0,x0,y1,x1,bmi,is_female,height_m,weight_kg,age
visual_bmi,vb_2apebg,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2apebg/2apebg_5aIIZX9_330_63_true_507_0.67.jpg,0.0,0.0,1.0,1.0,58.4563,1.0,1.6002,149.68548,
visual_bmi,vb_25bcg4,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/25bcg4/25bcg4_Bt40ykF_265_74_false_25_1.0.jpg,0.0,0.0,1.0,1.0,34.0236,0.0,1.8796,120.20198,
visual_bmi,vb_25bcg4,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/25bcg4/25bcg4_Bt40ykF_235_74_false_25_1.0.jpg,0.0,0.0,1.0,1.0,30.1719,0.0,1.8796,106.59421,
visual_bmi,vb_19c7xl,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/19c7xl/19c7xl_SW2H7BV_172_70_false_3_0.75.jpg,0.0,0.0,1.0,1.0,24.6792,0.0,1.778,78.01789,
visual_bmi,vb_19c7xl,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/19c7xl/19c7xl_zW2H7BV_172_70_false_3_0.75.jpg,0.0,0.0,1.0,1.0,24.6792,0.0,1.778,78.01789,
visual_bmi,vb_2lr5q8,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2lr5q8/2lr5q8_ThGBmxe_115_65_true_140_1.0.jpg,0.0,0.0,1.0,1.0,19.1368,1.0,1.651,52.16312,
visual_bmi,vb_2lr5q8,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2lr5q8/2lr5q8_ThGBmxe_207_65_true_140_1.0.jpg,0.0,0.0,1.0,1.0,34.4462,1.0,1.651,93.89362,
visual_bmi,vb_47o8lj,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/47o8lj/47o8lj_SoLYC76_197_66_false_76_0.67.jpg,0.0,0.0,1.0,1.0,31.7963,0.0,1.6764,89.3577,
visual_bmi,vb_47o8lj,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/47o8lj/47o8lj_SoLYC76_176_66_false_76_0.67.jpg,0.0,0.0,1.0,1.0,28.4069,0.0,1.6764,79.83226,
visual_bmi,vb_1me4a5,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1me4a5/1me4a5_ZBOVadF_184_67_false_69_2.08.jpg,0.0,0.0,1.0,1.0,28.8182,0.0,1.7018,83.461,
visual_bmi,vb_1me4a5,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1me4a5/1me4a5_vBOVadF_244_67_false_69_2.08.jpg,0.0,0.0,1.0,1.0,38.2154,0.0,1.7018,110.67654,
visual_bmi,vb_3hw855,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3hw855/3hw855_gq9rCTP_186_71_false_53_1.78.jpg,0.0,0.0,1.0,1.0,25.9415,0.0,1.8034,84.36818,
visual_bmi,vb_3hw855,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3hw855/3hw855_gq9rCTP_193_71_false_53_1.78.jpg,0.0,0.0,1.0,1.0,26.9178,0.0,1.8034,87.54333,
visual_bmi,vb_2wxtbq,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2wxtbq/2wxtbq_vyzraLq_250_74_false_0_1.58.jpg,0.0,0.0,1.0,1.0,32.0978,0.0,1.8796,113.39809,
visual_bmi,vb_2wxtbq,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2wxtbq/2wxtbq_I3ZpfLd_235_74_false_0_1.58.jpg,0.0,0.0,1.0,1.0,30.1719,0.0,1.8796,106.59421,
visual_bmi,vb_2n6cjq,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2n6cjq/2n6cjq_jIf0jO0_227_67_true_68_1.3.jpg,0.0,0.0,1.0,1.0,35.5529,1.0,1.7018,102.96547,
visual_bmi,vb_2n6cjq,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2n6cjq/2n6cjq_jIf0jO0_256_67_true_68_1.3.jpg,0.0,0.0,1.0,1.0,40.0949,1.0,1.7018,116.11965,
visual_bmi,vb_2xq9ys,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2xq9ys/2xq9ys_WvFS7wc_174_74_false_2_0.74.jpg,0.0,0.0,1.0,1.0,22.34,0.0,1.8796,78.92507,
visual_bmi,vb_2xq9ys,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2xq9ys/2xq9ys_zvFS7wc_174_74_false_2_0.74.jpg,0.0,0.0,1.0,1.0,22.34,0.0,1.8796,78.92507,
visual_bmi,vb_3xuegj,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3xuegj/3xuegj_ABJWhDb_145_68_false_75_1.0.jpg,0.0,0.0,1.0,1.0,22.0469,0.0,1.7272,65.77089,
visual_bmi,vb_3xuegj,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3xuegj/3xuegj_ABJWhDb_157_68_false_75_1.0.jpg,0.0,0.0,1.0,1.0,23.8715,0.0,1.7272,71.214,
visual_bmi,vb_24dc4z,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/24dc4z/24dc4z_OpmBs3C_142_69_false_156_1.0.jpg,0.0,0.0,1.0,1.0,20.9695,0.0,1.7526,64.41012,
visual_bmi,vb_24dc4z,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/24dc4z/24dc4z_OpmBs3C_123_69_false_156_1.0.jpg,0.0,0.0,1.0,1.0,18.1637,0.0,1.7526,55.79186,
visual_bmi,vb_22ulf6,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/22ulf6/22ulf6_JIgcVO0_219_71_false_37_1.0.jpg,0.0,0.0,1.0,1.0,30.544,0.0,1.8034,99.33673,
visual_bmi,vb_22ulf6,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/22ulf6/22ulf6_JIgcVO0_202_71_false_37_1.0.jpg,0.0,0.0,1.0,1.0,28.173,0.0,1.8034,91.62566,
visual_bmi,vb_47biqi,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/47biqi/47biqi_kheuY8Q_308_66_true_331_1.57.jpg,0.0,0.0,1.0,1.0,49.712,1.0,1.6764,139.70645,
visual_bmi,vb_47biqi,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/47biqi/47biqi_kheuY8Q_188_66_true_331_1.57.jpg,0.0,0.0,1.0,1.0,30.3437,1.0,1.6764,85.27537,
visual_bmi,vb_3fp5pl,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3fp5pl/3fp5pl_zu9WrCd_315_77_false_152_1.0.jpg,0.0,0.0,1.0,1.0,37.3532,0.0,1.9558,142.8816,
visual_bmi,vb_3fp5pl,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3fp5pl/3fp5pl_zu9WrCd_230_77_false_152_1.0.jpg,0.0,0.0,1.0,1.0,27.2737,0.0,1.9558,104.32625,
visual_bmi,vb_4g5zn8,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4g5zn8/4g5zn8_x9lziRu_234_67_true_498_1.0.jpg,0.0,0.0,1.0,1.0,36.6492,1.0,1.7018,106.14061,
visual_bmi,vb_4g5zn8,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4g5zn8/4g5zn8_x9lziRu_254_67_true_498_1.0.jpg,0.0,0.0,1.0,1.0,39.7816,1.0,1.7018,115.21246,
visual_bmi,vb_36lr0v,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/36lr0v/36lr0v_fkmAthG_170_74_false_6_0.56.jpg,0.0,0.0,1.0,1.0,21.8265,0.0,1.8796,77.1107,
visual_bmi,vb_36lr0v,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/36lr0v/36lr0v_kkmAthG_170_74_false_6_0.56.jpg,0.0,0.0,1.0,1.0,21.8265,0.0,1.8796,77.1107,
visual_bmi,vb_2lgkvf,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2lgkvf/2lgkvf_rBJTlBD_205_69_false_38_1.0.jpg,0.0,0.0,1.0,1.0,30.2729,0.0,1.7526,92.98644,
visual_bmi,vb_2lgkvf,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2lgkvf/2lgkvf_rBJTlBD_163_69_false_38_1.0.jpg,0.0,0.0,1.0,1.0,24.0706,0.0,1.7526,73.93556,
visual_bmi,vb_1n9x96,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1n9x96/1n9x96_NqZ2mFr_165_68_false_48_0.58.jpg,0.0,0.0,1.0,1.0,25.0879,0.0,1.7272,74.84274,
visual_bmi,vb_1n9x96,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1n9x96/1n9x96_zQ0pGWY_145_68_false_48_0.58.jpg,0.0,0.0,1.0,1.0,22.0469,0.0,1.7272,65.77089,
visual_bmi,vb_2gb664,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2gb664/2gb664_gDjPecv_300_73_false_170_1.41.jpg,0.0,0.0,1.0,1.0,39.5798,0.0,1.8542,136.07771,
visual_bmi,vb_2gb664,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2gb664/2gb664_gDjPecv_220_73_false_170_1.41.jpg,0.0,0.0,1.0,1.0,29.0252,0.0,1.8542,99.79032,
visual_bmi,vb_1qsjyn,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1qsjyn/1qsjyn_7XHIwJY_160_67_false_0_0.56.jpg,0.0,0.0,1.0,1.0,25.0593,0.0,1.7018,72.57478,
visual_bmi,vb_1qsjyn,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1qsjyn/1qsjyn_zWbl4Ue_160_67_false_0_0.56.jpg,0.0,0.0,1.0,1.0,25.0593,0.0,1.7018,72.57478,
visual_bmi,vb_1shh6q,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1shh6q/1shh6q_kyqCPxr_203_67_true_166_1.41.jpg,0.0,0.0,1.0,1.0,31.794,1.0,1.7018,92.07925,
visual_bmi,vb_1shh6q,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1shh6q/1shh6q_IQwyHvN_350_67_true_166_1.41.jpg,0.0,0.0,1.0,1.0,54.8172,1.0,1.7018,158.75733,
visual_bmi,vb_1ayhhj,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1ayhhj/1ayhhj_ctUuQeh_158_70_true_188_1.33.jpg,0.0,0.0,1.0,1.0,22.6704,1.0,1.778,71.66759,
visual_bmi,vb_1ayhhj,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1ayhhj/1ayhhj_ctUuQeh_198_70_true_188_1.33.jpg,0.0,0.0,1.0,1.0,28.4098,1.0,1.778,89.81129,
visual_bmi,vb_19evj7,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/19evj7/19evj7_9s3j6uo_160_70_false_2_0.75.jpg,0.0,0.0,1.0,1.0,22.9574,0.0,1.778,72.57478,
visual_bmi,vb_19evj7,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/19evj7/19evj7_8s3j6uo_160_70_false_2_0.75.jpg,0.0,0.0,1.0,1.0,22.9574,0.0,1.778,72.57478,
visual_bmi,vb_2f53ah,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2f53ah/2f53ah_4NeCMLi_125_63_true_705_1.22.jpg,0.0,0.0,1.0,1.0,22.1425,1.0,1.6002,56.69905,
visual_bmi,vb_2f53ah,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2f53ah/2f53ah_AvCmGN9_180_63_true_705_1.22.jpg,0.0,0.0,1.0,1.0,31.8852,1.0,1.6002,81.64663,
visual_bmi,vb_1atru0,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1atru0/1atru0_Pbw5zae_149_64_true_108_1.52.jpg,0.0,0.0,1.0,1.0,25.5755,1.0,1.6256,67.58526,
visual_bmi,vb_1atru0,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1atru0/1atru0_zbw5zae_131_64_true_108_1.52.jpg,0.0,0.0,1.0,1.0,22.4859,1.0,1.6256,59.4206,
visual_bmi,vb_2u38fo,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2u38fo/2u38fo_pqEvlon_181_72_false_1362_1.0.jpg,0.0,0.0,1.0,1.0,24.5478,0.0,1.8288,82.10022,
visual_bmi,vb_2u38fo,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2u38fo/2u38fo_pqEvlon_295_72_false_1362_1.0.jpg,0.0,0.0,1.0,1.0,40.0088,0.0,1.8288,133.80975,
visual_bmi,vb_28mzfq,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/28mzfq/28mzfq_b0Rs1lw_278_72_false_45_1.68.jpg,0.0,0.0,1.0,1.0,37.7032,0.0,1.8288,126.09868,
visual_bmi,vb_28mzfq,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/28mzfq/28mzfq_b0Rs1lw_292_72_false_45_1.68.jpg,0.0,0.0,1.0,1.0,39.6019,0.0,1.8288,132.44897,
visual_bmi,vb_4l8u1z,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4l8u1z/4l8u1z_k5GrQBS_185_73_false_207_1.0.jpg,0.0,0.0,1.0,1.0,24.4076,0.0,1.8542,83.91459,
visual_bmi,vb_4l8u1z,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/4l8u1z/4l8u1z_k5GrQBS_335_73_false_207_1.0.jpg,0.0,0.0,1.0,1.0,44.1975,0.0,1.8542,151.95344,
visual_bmi,vb_1xrx22,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1xrx22/1xrx22_1R5oRbG_226_66_true_391_1.33.jpg,0.0,0.0,1.0,1.0,36.477,1.0,1.6764,102.51188,
visual_bmi,vb_1xrx22,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/1xrx22/1xrx22_zR5oRbG_175_66_true_391_1.33.jpg,0.0,0.0,1.0,1.0,28.2454,1.0,1.6764,79.37866,
visual_bmi,vb_478zob,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/478zob/478zob_eW59b0p_220_69_false_134_1.27.jpg,0.0,0.0,1.0,1.0,32.488,0.0,1.7526,99.79032,
visual_bmi,vb_478zob,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/478zob/478zob_eW59b0p_170_69_false_134_1.27.jpg,0.0,0.0,1.0,1.0,25.1044,0.0,1.7526,77.1107,
visual_bmi,vb_2t2bw9,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2t2bw9/2t2bw9_lsMFarD_245_71_false_177_0.56.jpg,0.0,0.0,1.0,1.0,34.1702,0.0,1.8034,111.13013,
visual_bmi,vb_2t2bw9,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2t2bw9/2t2bw9_lsMFarD_154_71_false_177_0.56.jpg,0.0,0.0,1.0,1.0,21.4784,0.0,1.8034,69.85322,
visual_bmi,vb_3ocm0j,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3ocm0j/3ocm0j_eJqxURc_170_68_false_58_0.33.jpg,0.0,0.0,1.0,1.0,25.8481,0.0,1.7272,77.1107,
visual_bmi,vb_3ocm0j,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3ocm0j/3ocm0j_xXOUhzT_231_68_false_58_0.33.jpg,0.0,0.0,1.0,1.0,35.1231,0.0,1.7272,104.77984,
visual_bmi,vb_2xsx05,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2xsx05/2xsx05_jE11CwV_288_71_false_128_1.17.jpg,0.0,0.0,1.0,1.0,40.1674,0.0,1.8034,130.6346,
visual_bmi,vb_2xsx05,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/2xsx05/2xsx05_jE11CwV_246_71_false_128_1.17.jpg,0.0,0.0,1.0,1.0,34.3097,0.0,1.8034,111.58372,
visual_bmi,vb_3zz0nh,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3zz0nh/3zz0nh_uWcvC8k_350_71_false_80_1.0.jpg,0.0,0.0,1.0,1.0,48.8146,0.0,1.8034,158.75733,
visual_bmi,vb_3zz0nh,/Users/a/Library/Mobile Documents/com~apple~CloudDocs/Documents/bmi_predictor/visual_bmi_cropped/body/Visual BMI/bodyface_1to17/3zz0nh/3zz0nh_uWcvC8k_290_71_false_80_1.0.jpg,0.0,0.0,1.0,1.0,40.4464,0.0,1.8034,131.54179,
